rede,descricao_rede,codigo,variavel,descricao_variavel,n_anos,primeiro_ano,ultimo_ano,amplitude_anos,anos_faltantes_na_amplitude,valor_min_c,valor_mediano_c,valor_medio_c,valor_max_c,sen_slope_c_ano,sen_slope_c_decada,mk_s,mk_var_s,mk_z,mk_tau,mk_p,rho1_anos_consecutivos,n_pares_rho1,estacao,uf,regiao,mk_p_fdr,significativo_p05,significativo_fdr05,tendencia_mk_p05,tendencia_mk_fdr05,autocorrelacao_abs_ge_03
sensibilidade_10a,>=10 anos válidos,A711,delta_tmax,Diferença das máximas anuais ERA5 - INMET,12,2008,2023,16,4,-1.1731452941894531,-0.06067085266113281,0.006646792093912761,0.7435035705566406,-0.009755706787109374,-0.09755706787109374,-2.0,212.66666666666666,-0.06857254813237416,-0.030303030303030304,0.9453298708327001,-0.016513940645220035,7,SAO CARLOS,SP,Sudeste,1.0,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A718,delta_tmax,Diferença das máximas anuais ERA5 - INMET,10,2007,2025,19,9,-3.3637237548828125,-1.8936290740966797,-1.8955043792724608,-0.3805694580078125,0.02569580078125,0.2569580078125,3.0,125.0,0.17888543819998318,0.06666666666666667,0.8580276569875213,-0.680123252938383,5,RANCHARIA,SP,Sudeste,1.0,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A719,delta_tmax,Diferença das máximas anuais ERA5 - INMET,10,2007,2025,19,9,-3.1225128173828125,-2.4850597381591797,-2.368478012084961,-1.5044937133789062,-0.03182736565085018,-0.3182736565085018,-15.0,125.0,-1.2521980673998823,-0.3333333333333333,0.2104977000553374,-0.18054469612664753,6,AQUIDAUANA,MS,Centro-Oeste,0.641734467629042,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A720,delta_tmax,Diferença das máximas anuais ERA5 - INMET,11,2007,2023,17,6,-3.29541015625,-2.1134796142578125,-2.1572303771972656,-0.458251953125,-0.02155160903930664,-0.2155160903930664,-7.0,165.0,-0.46709936649691375,-0.12727272727272726,0.6404287874127911,-0.1088116599781737,8,COXIM,MS,Centro-Oeste,0.9647390916123593,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A721,delta_tmax,Diferença das máximas anuais ERA5 - INMET,12,2007,2024,18,6,-2.0050315856933594,-1.1079120635986328,-1.1855360666910808,-0.52490234375,-0.04649940659018124,-0.46499406590181236,-26.0,212.66666666666666,-1.714313703309354,-0.3939393939393939,0.08647112777407259,0.39338301457878405,8,DOURADOS,MS,Centro-Oeste,0.4761125374007538,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A722,delta_tmax,Diferença das máximas anuais ERA5 - INMET,11,2007,2025,19,8,-2.935352325439453,-1.7782745361328125,-1.6469788984818892,-0.3176765441894531,-0.004302130805121528,-0.043021308051215276,-1.0,165.0,0.0,-0.01818181818181818,1.0,0.4579301415231131,7,MIRANDA,MS,Centro-Oeste,1.0,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A727,delta_tmax,Diferença das máximas anuais ERA5 - INMET,10,2007,2023,17,7,-3.8578224182128906,-2.2657718658447266,-2.288791275024414,-0.5828628540039062,-0.02843202863420759,-0.2843202863420759,-7.0,125.0,-0.5366563145999494,-0.15555555555555556,0.5915050369949166,-0.8062346321228234,4,LINS,SP,Sudeste,0.9446423725142699,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A729,delta_tmax,Diferença das máximas anuais ERA5 - INMET,11,2007,2021,15,4,-3.1630401611328125,-1.9146499633789062,-1.8678727583451704,-1.1080589294433594,0.00244903564453125,0.0244903564453125,1.0,165.0,0.0,0.01818181818181818,1.0,-0.09834550396072193,7,VOTUPORANGA,SP,Sudeste,1.0,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A740,delta_tmax,Diferença das máximas anuais ERA5 - INMET,10,2008,2019,12,2,-1.8206062316894531,-0.8441410064697266,-0.790738296508789,0.132080078125,-0.09729995727539062,-0.9729995727539062,-17.0,125.0,-1.4310835055998654,-0.37777777777777777,0.15240628395674935,0.4657656933005099,7,SAO LUIS DO PARAITINGA,SP,Sudeste,0.574678985797618,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A743,delta_tmax,Diferença das máximas anuais ERA5 - INMET,14,2009,2025,17,3,-2.1744651794433594,-0.9759559631347656,-0.9919872283935547,0.3433074951171875,0.04136827256944445,0.4136827256944445,9.0,333.6666666666667,0.43795912116108715,0.0989010989010989,0.6614159170078633,-0.16974775226644404,10,RIO BRILHANTE,MS,Centro-Oeste,0.9647390916123593,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A746,delta_tmax,Diferença das máximas anuais ERA5 - INMET,10,2010,2024,15,5,-2.31689453125,-0.43711090087890625,-0.774591064453125,0.09375,0.016073400324041195,0.16073400324041195,3.0,125.0,0.17888543819998318,0.06666666666666667,0.8580276569875213,-0.432363294462423,7,BARRA DO TURVO,SP,Sudeste,1.0,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A747,delta_tmax,Diferença das máximas anuais ERA5 - INMET,16,2009,2025,17,1,-2.813037872314453,-1.28369140625,-1.414442539215088,-0.4088401794433594,-0.0049114227294921875,-0.049114227294921875,0.0,493.3333333333333,0.0,0.0,1.0,-0.0688686588515788,14,PRADOPOLIS,SP,Sudeste,1.0,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A748,delta_tmax,Diferença das máximas anuais ERA5 - INMET,10,2011,2023,13,3,-3.216602325439453,-2.0401134490966797,-2.197565460205078,-0.8280296325683594,-0.1327853732638889,-1.3278537326388888,-19.0,125.0,-1.6099689437998486,-0.4222222222222222,0.10740463633025377,0.548917459205198,7,BARRETOS,SP,Sudeste,0.4890338760569001,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A749,delta_tmax,Diferença das máximas anuais ERA5 - INMET,11,2009,2024,16,5,-2.455615997314453,-1.3426284790039062,-1.50921630859375,-0.6416511535644531,0.056200663248697914,0.5620066324869791,19.0,165.0,1.4012980994907414,0.34545454545454546,0.16112494928905177,0.16482518616433744,8,JUTI,MS,Centro-Oeste,0.574678985797618,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A753,delta_tmax,Diferença das máximas anuais ERA5 - INMET,10,2010,2025,16,6,-3.294189453125,-2.6087417602539062,-2.500470733642578,-1.4933624267578125,-0.012012481689453125,-0.12012481689453125,-5.0,125.0,-0.35777087639996635,-0.1111111111111111,0.7205147871362553,-0.1580402847137864,6,ITUVERAVA,SP,Sudeste,0.9647390916123593,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A754,delta_tmax,Diferença das máximas anuais ERA5 - INMET,12,2009,2024,16,4,-2.285400390625,-1.4870872497558594,-1.179030418395996,0.42128753662109375,-0.08090960184733073,-0.8090960184733074,-24.0,212.66666666666666,-1.5771686070446058,-0.36363636363636365,0.1147567343186491,-0.3267259473333285,8,SIDROLANDIA,MS,Centro-Oeste,0.5011824723304267,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A755,delta_tmax,Diferença das máximas anuais ERA5 - INMET,11,2012,2025,14,3,-2.7318363189697266,-1.9915542602539062,-1.8691553636030718,-0.7804718017578125,0.0012448628743489583,0.012448628743489582,1.0,165.0,0.0,0.01818181818181818,1.0,-0.5391226947440246,7,BARUERI,SP,Sudeste,1.0,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A756,delta_tmax,Diferença das máximas anuais ERA5 - INMET,11,2012,2025,14,3,-3.7491722106933594,-2.8299827575683594,-2.7555725791237573,-1.5906753540039062,-0.11332321166992188,-1.1332321166992188,-29.0,165.0,-2.1797970436522642,-0.5272727272727272,0.029272509186304526,0.45041677238490513,8,AGUA CLARA,MS,Centro-Oeste,0.3684892332864217,True,False,decrescente,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A801,delta_tmax,Diferença das máximas anuais ERA5 - INMET,19,2007,2025,19,0,-2.810302734375,-1.1215362548828125,-1.1948667827405428,0.6137199401855469,0.05604347815880409,0.5604347815880408,35.0,817.0,1.1895094285202432,0.2046783625730994,0.23423926303398215,0.23270297663520034,18,PORTO ALEGRE,RS,Sul,0.6674290512184655,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A803,delta_tmax,Diferença das máximas anuais ERA5 - INMET,15,2003,2024,22,7,-3.4951171875,-2.3040542602539062,-2.0163032531738283,0.337646484375,0.05436992645263672,0.5436992645263672,27.0,408.3333333333333,1.286666314194023,0.2571428571428571,0.1982106190388427,-0.376678612520021,10,SANTA MARIA,RS,Sul,0.641734467629042,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A805,delta_tmax,Diferença das máximas anuais ERA5 - INMET,11,2008,2024,17,6,-2.783008575439453,-1.968017578125,-1.753068750554865,-0.20322418212890625,-0.04405702863420759,-0.44057028634207585,-9.0,165.0,-0.6227991553292184,-0.16363636363636364,0.5334165134726945,-0.2383434033735151,8,SANTO AUGUSTO,RS,Sul,0.9059613800250526,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A806,delta_tmax,Diferença das máximas anuais ERA5 - INMET,15,2008,2023,16,1,-4.606544494628906,-2.762937545776367,-2.797875467936198,-0.07094955444335938,-0.10959482192993164,-1.0959482192993164,-25.0,408.3333333333333,-1.1876919823329444,-0.23809523809523808,0.2349547837033433,-0.07245747769456025,13,FLORIANOPOLIS,SC,Sul,0.6674290512184655,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A807,delta_tmax,Diferença das máximas anuais ERA5 - INMET,12,2011,2024,14,2,-4.53242301940918,-2.9266366958618164,-3.1103355089823403,-2.2209949493408203,0.011499404907226562,0.11499404907226562,2.0,212.66666666666666,0.06857254813237416,0.030303030303030304,0.9453298708327001,-0.06848389044402517,9,CURITIBA,PR,Sul,1.0,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A808,delta_tmax,Diferença das máximas anuais ERA5 - INMET,10,2007,2023,17,7,-8.38261604309082,-3.7796878814697266,-4.136073875427246,-2.3681640625,-0.13699650764465332,-1.3699650764465332,-15.0,125.0,-1.2521980673998823,-0.3333333333333333,0.2104977000553374,0.4664288868492754,6,TORRES,RS,Sul,0.641734467629042,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A809,delta_tmax,Diferença das máximas anuais ERA5 - INMET,15,2007,2024,18,3,-3.455078125,-2.080371856689453,-1.9569806416829427,-0.6882820129394531,-0.035282135009765625,-0.35282135009765625,-13.0,408.3333333333333,-0.5938459911664722,-0.12380952380952381,0.5526151250628485,-0.05568373869560787,11,URUGUAIANA,RS,Sul,0.916741370259299,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A811,delta_tmax,Diferença das máximas anuais ERA5 - INMET,13,2009,2024,16,3,-2.4551773071289062,-0.890625,-0.6984652005709134,1.693359375,0.027082773355337292,0.2708277335533729,8.0,268.6666666666667,0.4270622132605941,0.10256410256410256,0.6693340144640528,-0.2571473158503683,11,CANGUCU,RS,Sul,0.9647390916123593,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A812,delta_tmax,Diferença das máximas anuais ERA5 - INMET,12,2007,2024,18,6,-1.2258777618408203,0.0015354156494140625,0.15988969802856445,1.6853485107421875,-0.012298583984375,-0.12298583984375,-2.0,212.66666666666666,-0.06857254813237416,-0.030303030303030304,0.9453298708327001,0.0655613345771386,7,CACAPAVA DO SUL,RS,Sul,1.0,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A813,delta_tmax,Diferença das máximas anuais ERA5 - INMET,11,2007,2022,16,5,-2.55908203125,-1.5955085754394531,-1.229937119917436,0.8675270080566406,-0.08828125,-0.8828125,-11.0,165.0,-0.778498944161523,-0.2,0.43627492884052926,-0.21579991010927294,8,RIO PARDO,RS,Sul,0.848753043380666,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A815,delta_tmax,Diferença das máximas anuais ERA5 - INMET,12,2010,2024,15,3,-1.7108879089355469,-0.30483341217041016,-0.6201818784077963,0.2079601287841797,0.023834149042765297,0.23834149042765296,6.0,212.66666666666666,0.34286274066187084,0.09090909090909091,0.7317017232242102,-0.06722723967220236,8,SAO JOAQUIM,SC,Sul,0.9647390916123593,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A817,delta_tmax,Diferença das máximas anuais ERA5 - INMET,11,2007,2023,17,6,-5.339015960693359,-3.4342308044433594,-3.725467161698775,-1.4768562316894531,0.11989140510559082,1.1989140510559082,17.0,165.0,1.2455983106584367,0.3090909090909091,0.21291190281150457,-0.17033733962010986,7,INDAIAL,SC,Sul,0.641734467629042,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A818,delta_tmax,Diferença das máximas anuais ERA5 - INMET,12,2007,2025,19,7,-3.7894039154052734,-2.8589115142822266,-2.803300380706787,-1.6114768981933594,0.037290366490681966,0.37290366490681964,12.0,212.66666666666666,0.7542980294561158,0.18181818181818182,0.4506702853141802,-0.11841632692702649,8,IVAI,PR,Sul,0.8611021522967371,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A819,delta_tmax,Diferença das máximas anuais ERA5 - INMET,11,2007,2020,14,3,-3.6807613372802734,-2.9367198944091797,-2.9555530548095703,-2.320507049560547,0.015497970581054687,0.15497970581054688,7.0,165.0,0.46709936649691375,0.12727272727272726,0.6404287874127911,-0.5213397580009396,8,CASTRO,PR,Sul,0.9647390916123593,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A820,delta_tmax,Diferença das máximas anuais ERA5 - INMET,11,2007,2025,19,8,-3.85888671875,-2.6034698486328125,-2.243334336714311,0.0124969482421875,0.0991607666015625,0.991607666015625,19.0,165.0,1.4012980994907414,0.34545454545454546,0.16112494928905177,0.03247260218050938,5,MAL. CANDIDO RONDON,PR,Sul,0.574678985797618,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A821,delta_tmax,Diferença das máximas anuais ERA5 - INMET,11,2008,2025,18,7,-3.4188995361328125,-1.212646484375,-1.342877127907493,0.8110809326171875,0.05280749003092448,0.5280749003092448,5.0,165.0,0.3113995776646092,0.09090909090909091,0.7554968749288828,-0.09211226308770862,8,JOAQUIM TAVORA,PR,Sul,0.9647390916123593,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A823,delta_tmax,Diferença das máximas anuais ERA5 - INMET,10,2007,2023,17,7,-0.9186553955078125,-0.3454580307006836,-0.24338340759277344,1.4795417785644531,0.0018457412719726563,0.018457412719726562,1.0,125.0,0.0,0.022222222222222223,1.0,-0.24803917867472616,5,INACIO MARTINS,PR,Sul,1.0,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A826,delta_tmax,Diferença das máximas anuais ERA5 - INMET,10,2007,2024,18,8,-3.0576171875,-2.2721214294433594,-2.036456298828125,-0.20420074462890625,0.01237640380859375,0.1237640380859375,1.0,125.0,0.0,0.022222222222222223,1.0,-0.3831902566607407,4,ALEGRETE,RS,Sul,1.0,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A827,delta_tmax,Diferença das máximas anuais ERA5 - INMET,14,2007,2024,18,4,-3.5252952575683594,-2.2460708618164062,-2.1603803634643555,0.3217277526855469,0.01290734608968099,0.1290734608968099,3.0,333.6666666666667,0.10948978029027179,0.03296703296703297,0.9128140271840749,-0.3046940541593116,10,BAGE,RS,Sul,1.0,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A828,delta_tmax,Diferença das máximas anuais ERA5 - INMET,10,2007,2024,18,8,-2.999267578125,-1.7767095565795898,-1.4955963134765624,-0.15830230712890625,0.011620839436848959,0.11620839436848959,9.0,125.0,0.7155417527999327,0.2,0.4742743507673296,-0.5374177216512015,5,ERECHIM,RS,Sul,0.8749544057259356,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A829,delta_tmax,Diferença das máximas anuais ERA5 - INMET,12,2007,2022,16,4,-3.8629398345947266,0.7121343612670898,0.42213980356852215,2.0097179412841797,-0.06210002899169922,-0.6210002899169922,-16.0,212.66666666666666,-1.0285882219856124,-0.24242424242424243,0.303673214899419,0.2622338100642571,8,SAO JOSE DOS AUSENTES,RS,Sul,0.7141326152579743,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A831,delta_tmax,Diferença das máximas anuais ERA5 - INMET,13,2008,2024,17,4,-4.299221038818359,-2.4873046875,-2.4281492966871996,-1.1452178955078125,-0.013327471415201823,-0.13327471415201822,-8.0,268.6666666666667,-0.4270622132605941,-0.10256410256410256,0.6693340144640528,-0.07159139685090807,9,QUARAI,RS,Sul,0.9647390916123593,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A832,delta_tmax,Diferença das máximas anuais ERA5 - INMET,13,2008,2024,17,4,-4.620410919189453,-1.6123542785644531,-1.9323143592247596,-0.10483551025390625,0.09139895439147949,0.9139895439147949,24.0,268.6666666666667,1.403204414999095,0.3076923076923077,0.16055589143580892,-0.05845502829311847,9,SAO GABRIEL,RS,Sul,0.574678985797618,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
sensibilidade_10a,>=10 anos válidos,A834,delta_tmax,Diferença das máximas anuais ERA5 - INMET,10,2009,2023,15,5,-3.9334983825683594,-1.3905048370361328,-1.5967153549194335,0.7668914794921875,0.1255648476736886,1.255648476736886,19.0,125.0,1.6099689437998486,0.4222222222222222,0.10740463633025377,-0.6513199446975361,6,TRAMANDAI,RS,Sul,0.4890338760569001,False,False,sem_tendencia_significativa,sem_tendencia_significativa,True
sensibilidade_10a,>=10 anos válidos,A835,delta_tmax,Diferença das máximas anuais ERA5 - INMET,13,2007,2024,18,5,-2.8798370361328125,-0.9254417419433594,-0.9795614389272836,0.24203872680664062,0.05302695072058475,0.5302695072058474,30.0,268.6666666666667,1.7692577406510328,0.38461538461538464,0.07685087226788874,0.12728389402239965,9,MARINGA,PR,Sul,0.45683574070356087,False,False,sem_tendencia_significativa,sem_tendencia_significativa,False
