ano,codigo,estacao,uf,regiao,latitude_inmet,longitude_inmet,altitude_inmet_m,latitude_era5,longitude_era5,grid_index,distancia_centro_km,cobertura_temp,n_pares,dias_equivalentes,media_inmet_c,media_era5_c,bias_c,mae_c,rmse_c,correlacao_pearson,desvio_erro_c,erro_min_c,erro_p05_c,erro_mediana_c,erro_p95_c,erro_max_c,erro_abs_max_c,n_abs_erro_gt10,pct_abs_erro_gt10,n_abs_erro_gt20,pct_abs_erro_gt20,temp_inmet_min_c,temp_inmet_max_c,temp_era5_min_c,temp_era5_max_c,observacoes_inmet,pareamento_completo,anos_metricas,bias_mediana_estacao,rmse_mediana_estacao,correlacao_mediana_estacao,desvio_bias_mediana_estacao,desvio_rmse_mediana_estacao,flag_poucos_pares,flag_cobertura_baixa,flag_bias_extremo,flag_rmse_extremo,flag_correlacao_baixa,flag_salto_bias_historico,flag_salto_rmse_historico,n_flags,flag_investigar,motivos_flag,prioridade_diagnostico
2009,A753,ITUVERAVA,SP,SE,-20.35944444,-47.77499999,600.0,-20.25,-47.75,17010,12.445816288160373,0.35662100456621,3124,130.16666666666666,24.69647886078428,24.424912785445834,-0.27156608828100337,1.542965312053832,1.952230656956042,0.8978896754080867,1.9335597093504138,-6.628515243530273,-3.3963960289955137,-0.2194088026881218,2.842156183719634,9.807080268859863,9.807080268859863,0.0,0.0,0.0,0.0,15.600000381469727,34.79999923706055,18.018213272094727,32.431541442871094,3124,True,18,0.2683853454606041,2.3516626759199433,0.9380247679139617,-0.5399514337416075,-0.39943201896390135,False,True,False,False,False,False,False,1,True,cobertura_baixa,102.22379674523705
2022,A210,PACAJA,PA,N,-3.8436111,-50.63805555,89.02,-3.75,-50.75,6372,16.20537962966991,0.5597031963470319,4903,204.29166666666666,27.857393423489302,27.30332828205069,-0.5540651506224932,1.3218847459324772,1.6696209396455537,0.9255856959011555,1.5751672732385908,-8.884575843811035,-3.147567892074585,-0.5596675872802734,2.058848571777343,6.574853897094727,8.884575843811035,0.0,0.0,0.0,0.0,19.899999618530273,37.70000076293945,20.696054458618164,35.651756286621094,4903,True,17,-0.5041751382589986,1.6324853859705608,0.8990943304564392,-0.04989001236349455,0.03713555367499288,False,True,False,False,False,False,False,1,True,cobertura_baixa,102.22368609026805
2020,A206,CHAPADINHA,MA,NE,-3.742674,-43.352084,104.0,-3.75,-43.25,6402,11.356237135342845,0.251707650273224,2211,92.125,27.142152876834533,26.523747000312547,-0.6184058717691244,1.2109227787877241,1.6044620069983089,0.8945892744693061,1.4808323021794871,-6.519726276397705,-3.039599299430847,-0.5812984704971313,1.7414798736572266,6.62265682220459,6.62265682220459,0.0,0.0,0.0,0.0,21.700000762939453,34.70000076293945,22.511865615844727,33.603416442871094,2211,True,17,-0.18512120736399512,1.4178171898572616,0.9449185905221653,-0.4332846644051293,0.1866448171410473,False,True,False,False,False,False,False,1,True,cobertura_baixa,102.22286787876743
2014,A138,FEIJO,AC,N,-8.24194444,-70.57527777,163.0,-8.25,-70.5,9191,8.332265767339845,0.7825342465753424,6855,285.625,25.448708967741695,24.853293711177457,-0.5954152605583892,1.2119429889007438,1.6262997571492015,0.9004276523306001,1.513494541596128,-6.067187309265137,-3.455014204978943,-0.5071285367012024,1.6875183463096606,6.833642959594727,6.833642959594727,0.0,0.0,0.0,0.0,15.5,35.900001525878906,16.787866592407227,33.479148864746094,6855,True,16,-0.36143587377864816,1.7170022427862426,0.889865839466328,-0.23397938677974106,-0.09070248563704109,False,True,False,False,False,False,False,1,True,cobertura_baixa,102.22171501770758
2020,A917,SINOP,MT,CO,-11.98222221,-55.56611111,366.57,-12.0,-55.5,11666,7.457594486076542,0.5033014571948998,4421,184.20833333333334,25.944311236882204,25.358024727891024,-0.5862865145345432,1.219216387780234,1.6343523804166824,0.9264767720271977,1.525746499869938,-8.251562118530273,-2.9564449787139893,-0.5708980560302734,1.7763187885284424,10.345067024230957,10.345067024230957,1.0,0.022619316896629722,0.0,0.0,13.5,36.70000076293945,15.439355850219727,33.250633239746094,4421,True,19,-0.5401911562409788,1.8442600587584783,0.9279349175512375,-0.04609535829356437,-0.2099076783417959,False,True,False,False,False,False,False,1,True,cobertura_baixa,102.22063889495124
2015,A941,CACERES,MT,CO,-16.07444443,-57.69277777,116.0,-16.0,-57.75,14233,10.2916758844534,0.5931506849315068,5196,216.5,27.946362574344604,27.54620187515658,-0.40016071088637173,1.4010699359525147,1.8178641383373584,0.9190423284982009,1.7734448750223055,-9.212011337280273,-3.136348843574524,-0.4228374511003494,2.4511234164237976,10.13408088684082,10.13408088684082,1.0,0.01924557351809084,0.0,0.0,16.399999618530273,41.599998474121094,17.714014053344727,39.429832458496094,5196,True,9,-0.15984782164883304,1.778475724882732,0.9389709908779998,-0.24031288923753868,0.03938841345462629,False,True,False,False,False,False,False,1,True,cobertura_baixa,102.21802484922372
2020,A762,DRACENA,SP,SE,-21.457699,-51.552254,720.0,-21.5,-51.5,17800,7.166499492482487,0.7583105646630237,6661,277.5416666666667,26.559330413227343,27.07114854722996,0.5118181166572888,1.2942471482053672,1.7056687349533997,0.9490281096572507,1.6271894630208068,-6.167919635772705,-2.011229991912842,0.45083045959472656,3.196777820587158,10.257469177246094,10.257469177246094,1.0,0.015012760846719713,0.0,0.0,8.300000190734863,42.400001525878906,9.704004287719727,42.521141052246094,6661,True,10,0.13564171339995262,1.729382089582195,0.9442865681736514,0.3761764032573362,-0.023713354628795313,False,True,False,False,False,False,False,1,True,cobertura_baixa,102.2174868516107
2018,A010,PARANA,TO,N,-12.615,-47.87194443,280.0,-12.5,-47.75,12019,18.403540074721757,0.68162100456621,5971,248.79166666666666,26.64600569374137,26.6484897877379,0.0024840937683884537,1.8608203127829712,2.213113583152394,0.9558636879338936,2.213297534043625,-7.490771293640137,-3.070509433746338,-0.1360347718000412,3.7890628576278687,7.519531726837158,7.519531726837158,0.0,0.0,0.0,0.0,13.0,39.70000076293945,15.827508926391602,36.492088317871094,5971,True,21,-0.24519619908314064,2.213113583152394,0.9338219064023386,0.2476802928515291,0.0,False,True,False,False,False,False,False,1,True,cobertura_baixa,102.21559767692078
2022,A916,QUERENCIA,MT,CO,-12.60305555,-52.1625,355.0,-12.5,-52.25,12001,14.883166785132234,0.4996575342465753,4377,182.375,27.091752329236545,26.621345937047778,-0.4704064042257766,1.384269395774561,1.7447739211405249,0.9488489581739908,1.6803567924398226,-7.141356945037842,-3.0818648815155028,-0.5272945165634155,2.3213774204254145,9.286277770996094,9.286277770996094,0.0,0.0,0.0,0.0,15.300000190734863,39.79999923706055,16.68279457092285,37.984275817871094,4377,True,17,-0.27360471538722,1.9310363852511758,0.9138561095093157,-0.19680168883855664,-0.18626246411065095,False,True,False,False,False,False,False,1,True,cobertura_baixa,102.21518032536629
2020,A722,MIRANDA,MS,CO,-20.39555555,-56.43166666,132.49,-20.5,-56.5,17136,13.622278216031829,0.5231102003642987,4595,191.45833333333334,25.22161044057487,24.699318912161576,-0.5222915347192698,1.3069803868111491,1.6924231141336978,0.9605658105331196,1.609991197806018,-6.366100788116455,-2.805981159210205,-0.6023433804512024,2.1393070697784444,13.004295349121094,13.004295349121094,1.0,0.02176278563656148,0.0,0.0,7.800000190734863,39.599998474121094,8.400888442993164,38.934226989746094,4595,True,20,-0.6236896983730511,1.799330970852522,0.9537042016461321,0.10139816365378129,-0.10690785671882419,False,True,False,False,False,False,False,1,True,cobertura_baixa,102.21471464885298
2020,A122,MAUES,AM,N,-3.39888888,-57.67388888,25.49,-3.5,-57.75,6183,14.063161609779277,0.3944672131147541,3465,144.375,26.73985569941533,26.50979580129208,-0.23005989834598722,1.5314750712042544,1.9836965211211997,0.7618757702996091,1.9705950971012955,-8.611766815185547,-4.003378677368164,0.20610389113426208,2.424805116653442,6.94638729095459,8.611766815185547,0.0,0.0,0.0,0.0,22.399999618530273,35.099998474121094,22.440332412719727,33.608787536621094,3465,True,14,-0.230455429464423,1.9836485510642303,0.8109357885747119,0.0003955311184357657,4.7970056969326436e-05,False,True,False,False,False,False,False,1,True,cobertura_baixa,102.21375641946719
2022,A727,LINS,SP,SE,-21.66611111,-49.73472221,460.65,-21.75,-49.75,17968,9.4606195600439,0.6823059360730593,5977,249.04166666666666,22.976593600999596,22.46410835437478,-0.5124852543579232,1.2985021506193442,1.700718281753369,0.9541772357179262,1.6218019603065355,-6.257909774780273,-2.8576083183288574,-0.6197769045829773,2.0178183555603013,11.300195693969727,11.300195693969727,4.0,0.06692320562154927,0.0,0.0,7.099999904632568,36.29999923706055,6.995904445648193,34.235740661621094,5977,True,20,-0.5174694334308187,1.739617101281676,0.9531283368431439,0.0049841790728955004,-0.03889881952830687,False,True,False,False,False,False,False,1,True,cobertura_baixa,102.2132035361113
2018,A026,MINEIROS,GO,CO,-17.45472222,-52.60111111,862.0,-17.5,-52.5,15220,11.847053410385463,0.6897260273972603,6042,251.75,23.31613704235654,22.833566086531395,-0.48257095440062664,1.379097114843724,1.7302541809732217,0.9414050926312281,1.6617345854623793,-5.920751571655273,-2.997873198986053,-0.5262203216552734,2.2291385173797607,9.454248428344727,9.454248428344727,0.0,0.0,0.0,0.0,8.300000190734863,36.29999923706055,7.658105373382568,33.620506286621094,6042,True,19,-0.3180007685563661,2.288227098201705,0.9339476577769606,-0.16457018584426053,-0.5579729172284833,False,True,False,False,False,False,False,1,True,cobertura_baixa,102.21282513537385
2017,A344,CALCANHAR,RN,NE,-5.16,-35.45416666,17.0,-5.25,-35.5,7399,11.221013855554151,0.7405251141552511,6487,270.2916666666667,27.00672113081331,26.230095238683404,-0.7766258963484949,1.2304877006757906,1.4358719304588434,0.8981909065182351,1.2078101254533427,-4.099120616912842,-2.5271904468536377,-0.9245113134384155,1.4397669553756707,3.7455081939697266,4.099120616912842,0.0,0.0,0.0,0.0,20.899999618530273,31.899999618530273,22.464502334594727,30.181543350219727,6487,True,15,-0.9079133418187114,1.4992866952147321,0.8914702127376002,0.13128744547021653,-0.0634147647558887,False,True,False,False,False,False,False,1,True,cobertura_baixa,102.21249782680734
2008,A401,SALVADOR,BA,NE,-13.01666666,-38.51666666,51.41,-13.0,-38.5,12378,2.5874811367889103,0.5902777777777778,5185,216.04166666666666,25.505400200956927,25.05811467883442,-0.44728551397652194,1.380111070066453,1.7650463189739836,0.6489987289298635,1.7075967166586128,-5.906200885772705,-3.675712490081787,0.05825233459472656,1.7622269392013554,3.864551067352295,5.906200885772705,0.0,0.0,0.0,0.0,20.100000381469727,33.599998474121094,21.687158584594727,29.310937881469727,5185,True,26,-0.6211801992488846,1.9903633083887717,0.6774835779729045,0.17389468527236263,-0.22531698941478817,False,True,False,False,False,False,False,1,True,cobertura_baixa,102.21233183295051
2024,A740,SAO LUIZ DO PARAITINGA,SP,SE,-23.22833332,-45.41694443,874.0,-23.25,-45.5,18951,8.821434366214124,0.7577413479052824,6656,277.3333333333333,20.087650246022697,20.653829099108968,0.5661788603046515,1.3160032497949425,1.6459946993416985,0.9648273181751506,1.5456710476540152,-6.40493106842041,-2.0486323833465576,0.66035196185112,2.931116044521332,9.50864315032959,9.50864315032959,0.0,0.0,0.0,0.0,2.4000000953674316,36.70000076293945,6.411279201507568,34.709861755371094,6656,True,19,0.5661788603046515,1.6890411490225237,0.9554411782179792,0.0,-0.04304644968082516,False,True,False,False,False,False,False,1,True,cobertura_baixa,102.21217355964635
2019,A361,CASTELO DO PIAUI,PI,NE,-5.349228,-41.512274,268.75,-5.25,-41.5,7375,11.117040221919988,0.7550228310502283,6614,275.5833333333333,27.934200178722545,28.209039719255447,0.2748395382170905,1.4933837709266393,1.9360614954162323,0.9265579953985917,1.9165992624335244,-5.646288871765137,-2.3536202073097225,0.07499942556023598,3.866769576072692,9.402000427246094,9.402000427246094,0.0,0.0,0.0,0.0,16.5,40.20000076293945,21.072900772094727,38.630271911621094,6614,True,15,0.22468578313440665,1.9321398292331429,0.9265579953985917,0.050153755082683854,0.003921666183089423,False,True,False,False,False,False,False,1,True,cobertura_baixa,102.21090103363332
2014,A717,NHUMIRIM,MS,CO,-18.98888888,-56.62305554,91.0,-19.0,-56.5,16170,12.99698071002162,0.4352739726027397,3813,158.875,27.224416440408,27.279779031024717,0.05536256146663275,1.7129561451370645,2.15487949840831,0.8819592733023904,2.154450733680231,-6.636181354522705,-3.3155465126037598,0.005615615751594305,3.64452185630798,8.001416206359863,8.001416206359863,0.0,0.0,0.0,0.0,12.699999809265137,39.29999923706055,16.175134658813477,38.151268005371094,3813,True,19,0.7910351078859814,2.3339117495136956,0.94180006922837,-0.7356725464193486,-0.17903225110538568,False,True,False,False,False,False,False,1,True,cobertura_baixa,102.21024205987494
2005,A201,BELEM,PA,N,-1.41027777,-48.43833333,24.0,-1.5,-48.5,4932,12.104647445371176,0.741324200913242,6494,270.5833333333333,27.57376038011199,27.284391698082448,-0.28936869663171116,1.3330265299846213,1.9195548681095271,0.8306549804915219,1.8977648009367802,-18.658153533935547,-3.0957198500633236,-0.00837364187464118,1.9977274715900415,6.418017864227295,18.658153533935547,33.0,0.5081613797351402,0.0,0.0,22.100000381469727,45.0,23.564355850219727,33.332664489746094,6494,True,23,-0.48518281111217576,1.7692735593842237,0.8751129686301307,0.1958141144804646,0.15028130872530343,False,True,False,False,False,False,False,1,True,cobertura_baixa,102.20892356474124
2021,A404,LUIZ EDUARDO MAGALHAES,BA,NE,-12.1525,-45.82972221,760.68,-12.25,-45.75,11866,13.878460571191363,0.548972602739726,4809,200.375,25.222686625587937,24.754608324447126,-0.4680783040052349,1.332923512690544,1.7407537235697255,0.9310521894900622,1.676815703730557,-7.074511528015137,-3.0018648147583007,-0.5653804540634155,2.4380960464477535,10.360791206359863,10.360791206359863,1.0,0.020794343938448742,0.0,0.0,15.100000381469727,38.29999923706055,14.867029190063477,37.355613708496094,4809,True,24,-0.45335069281447393,1.7230870666096665,0.9420858385504765,-0.014727611190760992,0.01766665696005898,False,True,False,False,False,False,False,1,True,cobertura_baixa,102.20883202757496
2021,A905,CAMPO NOVO DOS PARECIS,MT,CO,-13.78583333,-57.8386111,525.41,-13.75,-57.75,12784,10.366356853897138,0.2253424657534246,1974,82.25,24.91691995947315,24.555039267651097,-0.36188069174636234,1.3719682924538437,1.8456812433218808,0.8545153870783456,1.8103153925346396,-6.388769149780273,-3.4034712672233582,-0.2997310757637024,2.5089774966239897,9.684033393859863,9.684033393859863,0.0,0.0,0.0,0.0,17.899999618530273,34.29999923706055,19.187891006469727,32.013572692871094,1974,True,23,-0.5146122324364013,1.8573848838807352,0.9275589114322228,0.15273154069003897,-0.011703640558854422,False,True,False,False,False,False,False,1,True,cobertura_baixa,102.20756193506824
2019,A235,NOVO REPARTIMENTO,PA,N,-4.243989,-49.939308,100.76,-4.25,-50.0,6697,6.763229392114607,0.6334474885844749,5549,231.20833333333334,26.869345827045947,26.245419437809236,-0.6239263901825518,1.2174365117458739,1.5834546104384606,0.8826775678536967,1.4554814083804917,-6.40615177154541,-3.119364833831787,-0.5636226534843445,1.6981448888778679,5.686426162719727,6.40615177154541,0.0,0.0,0.0,0.0,20.600000381469727,35.20000076293945,22.199609756469727,33.831932067871094,5549,True,17,-0.2757300152596502,1.810442852476208,0.8709355856500369,-0.3481963749229016,-0.22698824203774737,False,True,False,False,False,False,False,1,True,cobertura_baixa,102.20738100062101
2003,A702,CAMPO GRANDE,MS,CO,-20.45,-54.6,530.0,-20.5,-54.5,17144,11.80785368509936,0.715296803652968,6266,261.0833333333333,23.392227898304583,22.927780524176832,-0.46444737213914983,1.362582112394466,1.7427701005637537,0.940783208357751,1.679876967774163,-6.970458507537842,-2.846117854118347,-0.6372798979282379,2.4644046425819397,10.70761775970459,10.70761775970459,1.0,0.015959144589849983,0.0,0.0,6.400000095367432,36.400001525878906,7.993798732757568,35.516502380371094,6266,True,25,-0.7050461944127978,1.9774860673316497,0.9345067424029196,0.24059882227364798,-0.23471596676789597,False,True,False,False,False,False,False,1,True,cobertura_baixa,102.20721747270291
2024,A432,BURITIRAMA,BA,NE,-10.72305554,-43.65111111,506.06,-10.75,-43.75,10908,11.211218641496378,0.3843351548269581,3376,140.66666666666666,27.665373202748775,27.01553818117386,-0.6498350410666195,1.2444825720122543,1.557363383048697,0.9142410683216001,1.4155170913591517,-6.259472370147705,-2.796862483024597,-0.698119729757309,1.7286380529403687,7.798338413238525,7.798338413238525,0.0,0.0,0.0,0.0,18.299999237060547,35.29999923706055,20.468652725219727,33.833152770996094,3376,True,16,-0.7830497541623057,1.9198616199861225,0.9311415726660879,0.13321471309568622,-0.36249823693742544,False,True,False,False,False,False,False,1,True,cobertura_baixa,102.20719842411532
2013,A705,BAURU,SP,SE,-22.35805555,-49.02888888,666.0,-22.25,-49.0,18293,12.377346559326243,0.7984018264840183,6994,291.4166666666667,22.296068054967723,22.844363110863824,0.5482950523204748,1.2588234266415528,1.65657340037233,0.9463140842351794,1.56331615571216,-6.306151866912842,-1.8678218603134156,0.5503421723842621,3.0526664137840265,12.265867233276367,12.265867233276367,2.0,0.028595939376608523,0.0,0.0,7.599999904632568,35.599998474121094,10.999429702758789,34.350242614746094,6994,True,25,0.4588099990488697,1.6888969865942027,0.9497272850318954,0.08948505327160511,-0.0323235862218727,False,True,False,False,False,False,False,1,True,cobertura_baixa,102.20486845269279
2025,B813,MINAS DO LEAO,RS,S,-30.12444443,-52.05083333,54.0,-30.0,-52.0,23272,14.67690961598016,0.4550653594771242,1671,69.625,22.793776209093295,22.269835247813692,-0.5239409337043253,1.3827454891084874,1.6808532355530892,0.9562347252101615,1.5975859584893093,-5.076171398162842,-2.7786861658096313,-0.7135738134384155,2.3175785541534424,6.586621284484863,6.586621284484863,0.0,0.0,0.0,0.0,8.600000381469727,37.900001525878906,10.907129287719727,36.273826599121094,1671,True,1,-0.5239409337043253,1.6808532355530892,0.9562347252101615,0.0,0.0,False,True,False,False,False,False,False,1,True,cobertura_baixa,102.20479416925741
2018,S103,CRMN MANAUS,AM,N,-3.02249999,-60.05555555,,-3.0,-60.0,5852,6.6570028190310255,0.6783105022831051,5942,247.58333333333334,26.980865021098626,26.43252380349266,-0.5483412258739466,1.2612704843735145,1.6560740791943163,0.855729197342542,1.5627905430396953,-6.153905868530273,-3.243925487995148,-0.4070659577846527,1.8852658867835994,5.699707508087158,6.153905868530273,0.0,0.0,0.0,0.0,22.0,35.900001525878906,22.474802017211914,34.092918395996094,5942,True,2,-0.5261659076414631,1.6187797483612778,0.8672589196812921,-0.022175318232483532,0.03729433083303846,False,True,False,False,False,False,False,1,True,cobertura_baixa,102.20441530506825
2017,A357,PALMARES,PE,NE,-8.66638888,-35.56805554,180.0,-8.75,-35.5,9653,11.932743774928792,0.6168949771689498,5404,225.16666666666666,24.646076989473897,23.980200375035285,-0.6658766053914427,1.0949659775564549,1.5383455250717528,0.9512814150825242,1.386892654686104,-6.217089653015137,-3.3103821635246273,-0.2911342680454254,1.0680128157138822,3.4485843181610107,6.217089653015137,0.0,0.0,0.0,0.0,18.0,35.900001525878906,18.912134170532227,32.742088317871094,5404,True,18,-0.691791127963276,1.5354695676453396,0.9518653826976583,0.025914522571833354,0.0028759574264132226,False,True,False,False,False,False,False,1,True,cobertura_baixa,102.2042221304632
2025,A758,JARDIM,MS,CO,-21.4786111,-56.13777777,252.47,-21.5,-56.25,17781,11.852202897696351,0.0444063926940639,389,16.208333333333332,27.79151662027315,27.083576300456777,-0.7079404059481498,1.1873079621853129,1.495993135905948,0.9345185856300319,1.3195803021412955,-4.131103038787842,-2.440517234802246,-0.8567379117012024,1.384834337234497,7.306641101837158,7.306641101837158,0.0,0.0,0.0,0.0,18.399999618530273,34.79999923706055,18.586328506469727,33.599998474121094,389,True,15,-0.39607045963914955,1.8033608106655936,0.9525061925533298,-0.3118699463090002,-0.30736767475964566,False,True,False,False,False,False,False,1,True,cobertura_baixa,102.2039335418541
2019,A353,ARAPIRACA,AL,NE,-9.80444444,-36.61916666,236.84,-9.75,-36.5,10293,14.393372318884293,0.4614155251141552,4042,168.41666666666666,26.559450761567597,26.089044059402337,-0.47040670773406507,1.339324744115854,1.732782978133712,0.9350853901933427,1.6679156566113362,-6.942626476287842,-3.5731613278388976,-0.014916610438376665,1.6364213049411769,4.7697248458862305,6.942626476287842,0.0,0.0,0.0,0.0,18.700000762939453,38.29999923706055,19.811227798461914,36.752342224121094,4042,True,18,-0.5520829887672272,1.422839575931559,0.956809278612716,0.0816762810331621,0.309943402202153,False,True,False,False,False,False,False,1,True,cobertura_baixa,102.20318968586778
2022,A750,AMAMBAI,MS,CO,-23.0025,-55.32944443,433.59,-23.0,-55.25,18751,8.136258094407564,0.1952054794520548,1710,71.25,24.0667836055421,24.250368693836947,0.18358506819131862,1.5526232852902446,2.0190634258190836,0.9413701679056997,2.0112879705868076,-5.684374809265137,-2.727716898918152,0.11296425014734268,3.3475638747215264,11.975293159484863,11.975293159484863,4.0,0.23391812865497078,0.0,0.0,7.699999809265137,36.599998474121094,9.824365615844727,34.612693786621094,1710,True,17,0.23924436245142933,2.054466816479777,0.953393468330746,-0.05565929426011071,-0.0354033906606932,False,True,False,False,False,False,False,1,True,cobertura_baixa,102.2026484940104
